Product_ID,Product_Name,Category,Sub-Category
OFF-AP-10002998,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines
FUR-BO-10004690,Newell 338,Office Supplies,Art
OFF-AR-10002445,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs
FUR-BO-10003546,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases
FUR-TA-10003392,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper
OFF-AR-10003217,Xerox 1990,Office Supplies,Paper
OFF-ST-10001932,Xerox 1933,Office Supplies,Paper
OFF-AR-10001761,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders
OFF-EN-10003567,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes
OFF-PA-10003022,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases
FUR-TA-10004442,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines
OFF-ST-10000129,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings
OFF-PA-10004948,Xerox 1975,Office Supplies,Paper
OFF-PA-10001725,Newell 323,Office Supplies,Art
TEC-PH-10000213,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art
OFF-PA-10000807,Staple holder,Office Supplies,Appliances
OFF-ST-10003805,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders
OFF-PA-10004353,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines
OFF-EN-10004206,Avery 487,Office Supplies,Labels
OFF-LA-10003388,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines
TEC-PH-10000193,DAX Wood Document Frame.,Furniture,Furnishings
FUR-FU-10002111,Xerox 208,Office Supplies,Paper
OFF-ST-10000885,Memorex Micro Travel Drive 4 GB,Technology,Accessories
OFF-PA-10002709,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes
FUR-FU-10003424,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings
OFF-BI-10003718,Easy-staple paper,Office Supplies,Paper
FUR-FU-10002508,Avery 503,Office Supplies,Labels
OFF-AP-10004052,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances
OFF-PA-10003134,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases
FUR-FU-10000719,SANFORD Major Accent Highlighters,Office Supplies,Art
FUR-BO-10003893,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases
TEC-CO-10001943,Global Adaptabilities Conference Tables,Furniture,Tables
FUR-CH-10000749,Newell 316,Office Supplies,Art
OFF-PA-10003228,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage
TEC-AC-10001542,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art
TEC-AC-10004877,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes
TEC-PH-10001305,Xerox 1992,Office Supplies,Paper
OFF-PA-10000483,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables
TEC-AC-10000487,Fellowes Recycled Storage Drawers,Office Supplies,Storage
TEC-AC-10002018,Xerox 190,Office Supplies,Paper
OFF-PA-10004381,Xerox 1892,Office Supplies,Paper
OFF-EN-10001453,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones
OFF-SU-10001212,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper
OFF-BI-10000201,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage
TEC-AC-10004396,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper
OFF-AR-10002467,Multimedia Mailers,Office Supplies,Envelopes
FUR-FU-10002813,Avery 5,Office Supplies,Labels
TEC-MA-10000752,Jensen SMPS-640 - speaker phone,Technology,Phones
FUR-FU-10004845,"Master Caster Door Stop, Large Brown",Furniture,Furnishings
OFF-FA-10000840,Fellowes Desktop Hanging File Manager,Office Supplies,Storage
OFF-AR-10001231,Xerox 1956,Office Supplies,Paper
TEC-PH-10004875,Nu-Dell Oak Frame,Furniture,Furnishings
FUR-CH-10001802,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders
TEC-PH-10003356,Document Clip Frames,Furniture,Furnishings
OFF-AP-10002670,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances
OFF-FA-10003485,Xerox 1937,Office Supplies,Paper
OFF-AP-10000390,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings
OFF-PA-10002764,Sauder Camden County Collection Library,Furniture,Bookcases
OFF-PA-10000143,Canon PC-428 Personal Copier,Technology,Copiers
TEC-MA-10000045,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs
OFF-ST-10000136,Xerox 1917,Office Supplies,Paper
TEC-PH-10004522,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories
TEC-PH-10002584,Imation 30456 USB Flash Drive 8GB,Technology,Accessories
FUR-CH-10004626,Panasonic KX TS208W Corded phone,Technology,Phones
TEC-PH-10000562,Xerox 19,Office Supplies,Paper
FUR-FU-10001025,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories
OFF-LA-10004178,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories
OFF-PA-10003797,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper
OFF-EN-10003448,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes
OFF-AP-10000938,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies
OFF-SU-10004737,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders
FUR-TA-10001691,Logitech Keyboard K120,Technology,Accessories
TEC-MA-10003173,Xerox 1932,Office Supplies,Paper
OFF-LA-10000305,Dixon Ticonderoga Pencils,Office Supplies,Art
TEC-PH-10002583,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings
OFF-AR-10003876,Texas Instrument TI-15 Fraction Calculator,Technology,Machines
OFF-PA-10003063,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings
OFF-PA-10003302,OIC Thumb-Tacks,Office Supplies,Fasteners
TEC-MA-10000423,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art
TEC-AC-10004992,PNY Rapid USB Car Charger - Black,Technology,Phones
OFF-BI-10004099,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs
OFF-PA-10001215,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones
TEC-AC-10003870,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances
OFF-AP-10000275,Staples,Office Supplies,Fasteners
FUR-FU-10003192,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances
OFF-PA-10000859,Easy-staple paper,Office Supplies,Paper
OFF-AR-10000614,Astroparche Fine Business Paper,Office Supplies,Paper
OFF-FA-10000089,Zebra ZM400 Thermal Label Printer,Technology,Machines
FUR-TA-10001771,Letter Size File,Office Supplies,Storage
FUR-CH-10002044,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones
FUR-TA-10001086,Samsung Galaxy S4,Technology,Phones
OFF-PA-10000048,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs
TEC-MA-10002109,Samsung Convoy 3,Technology,Phones
OFF-PA-10003036,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings
TEC-PH-10001870,Avery 491,Office Supplies,Labels
OFF-ST-10002182,Xerox 209,Office Supplies,Paper
TEC-PH-10001468,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
OFF-AR-10004010,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances
OFF-ST-10003572,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies
OFF-ST-10003994,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables
FUR-CH-10001545,Hewlett-Packard 300S Scientific Calculator,Technology,Machines
FUR-FU-10004245,Avery 495,Office Supplies,Labels
OFF-EN-10002592,iOttie HLCRIO102 Car Mount,Technology,Phones
OFF-AR-10000914,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art
OFF-LA-10003498,Eldon 500 Class Desk Accessories,Furniture,Furnishings
TEC-MA-10003329,EcoTones Memo Sheets,Office Supplies,Paper
FUR-FU-10000747,Xerox 1906,Office Supplies,Paper
TEC-PH-10004100,Texas Instruments TI-34 Scientific Calculator,Technology,Machines
OFF-ST-10000636,Standard Line While You Were Out Hardbound Telephone Message Book,Office Supplies,Paper
TEC-PH-10003174,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories
OFF-PA-10001497,GBC VeloBinder Strips,Office Supplies,Binders
OFF-PA-10001952,Xerox 1963,Office Supplies,Paper
OFF-SU-10004661,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories
OFF-PA-10001826,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances
TEC-MA-10001031,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings
TEC-MA-10003176,Unpadded Memo Slips,Office Supplies,Paper
TEC-AC-10002647,Barrel Sharpener,Office Supplies,Art
TEC-PH-10002114,Acco Glide Clips,Office Supplies,Fasteners
OFF-PA-10001593,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables
TEC-AC-10004803,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs
OFF-PA-10001801,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones
TEC-PH-10000127,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables
OFF-AP-10001564,Xerox 20,Office Supplies,Paper
TEC-AC-10004595,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines
FUR-FU-10002874,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper
FUR-FU-10003489,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones
TEC-MA-10002073,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage
TEC-PH-10004006,Panasonic Business Telephones KX-T7736,Technology,Phones
OFF-BI-10000279,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art
OFF-PA-10000300,Portfile Personal File Boxes,Office Supplies,Storage
OFF-BI-10004308,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage
TEC-PH-10004080,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs
OFF-PA-10001260,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings
OFF-ST-10004946,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
OFF-PA-10002109,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art
TEC-MA-10004255,Avery 475,Office Supplies,Labels
FUR-FU-10003095,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines
FUR-FU-10000820,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings
TEC-MA-10002930,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones
OFF-PA-10003205,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage
OFF-LA-10002368,RCA ViSYS 25825 Wireless digital phone,Technology,Phones
TEC-MA-10003230,Xerox 1914,Office Supplies,Paper
OFF-PA-10000295,Xerox 1902,Office Supplies,Paper
OFF-SU-10004884,Acme Titanium Bonded Scissors,Office Supplies,Supplies
FUR-FU-10002240,Ibico Recycled Linen-Style Covers,Office Supplies,Binders
FUR-FU-10001057,Xerox 207,Office Supplies,Paper
FUR-CH-10002073,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines
OFF-AP-10003278,Okidata B400 Printer,Technology,Machines
TEC-PH-10002070,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories
FUR-FU-10000277,Xiaomi Mi3,Technology,Phones
TEC-AC-10004420,Xerox 1947,Office Supplies,Paper
TEC-PH-10004094,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories
TEC-MA-10002790,Xerox 193,Office Supplies,Paper
OFF-AP-10001634,iOttie XL Car Mount,Technology,Phones
OFF-PA-10001837,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances
OFF-AR-10003896,First Data TMFD35 PIN Pad,Technology,Accessories
OFF-BI-10002897,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings
OFF-PA-10001243,Contemporary Borderless Frame,Furniture,Furnishings
FUR-FU-10003806,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines
TEC-MA-10000904,Panasonic KX - TS880B Telephone,Technology,Phones
OFF-LA-10002473,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders
FUR-FU-10003374,Xerox 1936,Office Supplies,Paper
TEC-MA-10001856,Avery Legal 4-Ring Binder,Office Supplies,Binders
OFF-ST-10003641,Avaya 5410 Digital phone,Technology,Phones
OFF-AR-10004707,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper
TEC-MA-10004086,Desktop 3-Pocket Hot File,Office Supplies,Storage
TEC-MA-10001695,Wirebound Voice Message Log Book,Office Supplies,Paper
FUR-FU-10002506,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines
TEC-AC-10004518,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings
OFF-AP-10000027,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings
OFF-PA-10002558,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines
TEC-AC-10000926,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper
OFF-PA-10001846,Avery 479,Office Supplies,Labels
TEC-MA-10003673,Okidata C610n Printer,Technology,Machines
FUR-BO-10001567,Xerox 229,Office Supplies,Paper
FUR-FU-10001379,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies
TEC-MA-10000984,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings
OFF-AR-10000937,Tensor Track Tree Floor Lamp,Furniture,Furnishings
FUR-FU-10002030,Hon Olson Stacker Chairs,Furniture,Chairs
OFF-FA-10000254,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances
OFF-AP-10004136,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones
TEC-AC-10002370,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings
OFF-AR-10003986,Cherry 142-key Programmable Keyboard,Technology,Accessories
OFF-SU-10004290,Motorola L703CM,Technology,Phones
TEC-MA-10004552,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines
OFF-PA-10000312,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances
OFF-PA-10001001,Xerox 1976,Office Supplies,Paper
OFF-PA-10001583,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art
TEC-MA-10002694,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders
TEC-MA-10004626,Xerox 1983,Office Supplies,Paper
TEC-PH-10004241,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings
OFF-SU-10003936,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines
TEC-MA-10003337,Avery 484,Office Supplies,Labels
OFF-PA-10000210,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings
OFF-AR-10003477,Okidata C610n Printer,Technology,Machines
FUR-CH-10002317,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage
OFF-LA-10004677,Staples in misc. colors,Office Supplies,Art
FUR-CH-10002780,Plantronics Single Ear Headset,Technology,Machines
OFF-EN-10001535,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines
TEC-MA-10003493,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings
TEC-AC-10002380,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories
TEC-PH-10002817,Hoover Commercial SteamVac,Office Supplies,Appliances
TEC-MA-10003589,Xerox 1938,Office Supplies,Paper
OFF-AP-10003099,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories
TEC-PH-10002645,Xerox 1899,Office Supplies,Paper
OFF-ST-10001627,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines
,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases
,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings
,Okidata MB760 Printer,Technology,Machines
,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art
,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings
,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners
,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances
,Maxell CD-R Discs,Technology,Accessories
,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art
,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies
,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines
,Xerox 1955,Office Supplies,Paper
,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper
,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper
,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines
,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines
,Nokia Lumia 1020,Technology,Phones
,Acme Serrated Blade Letter Opener,Office Supplies,Supplies
,Okidata B401 Printer,Technology,Machines
,Xerox Blank Computer Paper,Office Supplies,Paper
,4009 Highlighters,Office Supplies,Art
,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs
,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels
,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs
,Grip Seal Envelopes,Office Supplies,Envelopes
,Penpower WorldCard Pro Card Scanner,Technology,Machines
,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
,RCA ViSYS 25425RE1 Corded phone,Technology,Phones
,Cisco 8961 IP Phone Charcoal,Technology,Machines
,"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances
,LG G2,Technology,Phones
,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage
